5ht1d_rat,ackr3_human,ccr1_human,ccr1_mouse,ccr2_human,ccr2_mouse,ccr3_human,ccr3_mouse,ccr3_rat,ccr4_human,ccr5_human,ccr5_mouse,ccr6_human,ccr8_human,ccr9_human,ccrl2_human,cx3c1_human,cxcr1_human,cxcr2_human,cxcr3_human,cxcr3_mouse,cxcr3_rat,cxcr4_human,cxcr5_human,q9jly8_rat,ChEMBL_ID,Smiles
,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1077832,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2C(C)N(CC4=C[N+](=CC=C4)[O-])C(=O)CC5=CC=C(C=C5)OC(F)(F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1077912,CCCCC1C2(CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C)OC(=O)N1CC5CCCCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1077988,CCCCC1C2(CCN(CC2)C3CCN(CC3)C(=O)C4=CC=CC=C4C)OC(=O)N1CC5CCCCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1077989,CCCCC1C2(CCN(CC2)C3CCN(CC3)C(=O)C4=C(C=CC=C4C)C)OC(=O)N1CC5CCCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078013,CCCCC1CN(C(=O)OC12CCN(CC2)C3CCN(CC3)C(=O)C4=C(N=CN=C4C)C)CC5CCCCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078014,CCCCC1CN(C(=O)OC12CCN(CC2)C3CCN(CC3)C(=O)C4=C(C=CC=C4C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078015,CCCCC1CN(C(=O)OC12CCN(CC2)C3CCN(CC3)C(=O)C4=C(N=CN=C4C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078072,CCCCC1C2(CCN(CC2)C3CCN(CC3)C(=O)C4=C(C=CC=C4C)C)OC(=O)N1CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078141,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078231,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078335,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(C=CN=C4C)C)C)CC5CCCCO5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078647,CCCCC1C2(CCN(CC2)C3CCN(CC3)C(=O)C4=C(C=CC=C4C)C)OC(=O)N1CC5=CC=CC=C5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078648,CCCC1C2(CCN(CC2)C3CCN(CC3)C(=O)C4=C(C=CC=C4C)C)OC(=O)N1CC5CCCCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078659,CCCCC1C2(CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C)OC(=O)N1CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078710,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(C=C[N+](=C4C)[O-])C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078711,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(C=C(N=C4C)C#N)C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078712,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(OC(=O)C=C4C)C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078713,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=C(N=C4C)C(F)(F)F)C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078714,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C)CC5CCC(CC5)(F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078723,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078753,CCCCC1CN(C(=O)OC12CCN(CC2)C3CCN(CC3)C(=O)C4=C(C=CC=C4C)C)CC5CCCCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078936,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(C=CN=C4C)C)C)CC5CCOCC5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1078937,CCCCC1CN(C(=O)OC12CCN(CC2)C3(CCN(CC3)C(=O)C4=C(C=C(N=C4C)C#N)C)C)C
,,0.0,0.0,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,CHEMBL107999,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C[N+](=C3C)[O-])C)C)C4=CC=C(C=C4)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1080794,CCCCC1C2(CCN(CC2)C3CCN(CC3)C(=O)C4=C(C=CC=C4C)C)OC(=O)N1CC5CCCCC5
,,,,,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1081164,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2C(C)N(C4CCN(CC4)C(=O)C)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1081476,CC1=NN=C(N1C2CC3CN(CC3C2)CCC(C4=CC(=CC=C4)F)NC(=O)C5CC(C5)(F)F)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1081477,CC1=NN=C(N1C2CC3CN(CC3C2)CCC(C4=CC(=CC=C4)F)NC(=O)C5CCOCC5)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1081625,CC1=NN=C(N1C2CC3CN(CC3C2)CCC(C4=CC(=CC=C4)F)NC(=O)C5CCOC5)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1082202,CC1=NN=C(N1C2CC3CN(CC3C2)CCC(C4=CC(=CC=C4)F)NC(=O)C5CCC(CC5)(F)F)C
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1082320,C1=CC=NC(=C1)CN(CC2=CC=C(C=C2)C3=NNC(=O)O3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1082360,C1=CC=C(C(=C1)CN(CC2=CC(=C(C=C2)C3=NNN=N3)F)S(=O)(=O)C4=CC=C(C=C4)Cl)F
,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1082361,C1=CC=C(C(=C1)CN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)C#N)F
,,,,,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1082388,C1CC1(C2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)CN(CC4=CC=CC=N4)S(=O)(=O)C5=CC=C(C=C5)C#N
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1082389,C1=CC=C(C=C1)CN(CC2=CC=C(C=C2)C(=O)O)S(=O)(=O)C3=CC=C(C=C3)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1082487,CCCCC1CN(C(=O)N1C2CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C)C5CCOCC5
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1082623,C1=CC=NC(=C1)CN(CC2=CC(=C(C=C2)C3=NNN=N3)F)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1082641,C1=CC=NC(=C1)CN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,0.0,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1082648,C1=CC=C(C(=C1)CN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)Cl)F
,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL1082649,C1=CC(=CC(=C1)Cl)CN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1082660,COC1=CC=CC(=C1)CN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1082995,C1=CC(=CC=C1CN(CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=C(C=C3)Cl)C4=NNN=N4
,,,,,,0.0,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1083024,C1CC1CNC(=O)C2=CC=C(C=C2)CN(CC3=CC(=CC=C3)Cl)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1083126,CC1=C(C(=NC(=C1)C#N)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)C)C5=CC=CC=C5
,,,,0.0,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1083309,C1=CC=C2C=NC(=CC2=C1)CCN(CC3=CC=C(C=C3)C4=NNN=N4)S(=O)(=O)C5=CC=C(C=C5)Cl
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1083310,CC(C)(C)C1=NC(=NO1)CCN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,0.0,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1083315,C1=CC=C(C=C1)CN(CC2=CC=C(C=C2)C(=O)NCC3=CC(=CC=C3)Cl)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,0.0,,0.0,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1083316,C1=CC=C(C=C1)CN(CC2=CC=C(C=C2)C(=O)NCC3=CC=CS3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1083335,C1CC1(C2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)CN(CC4=CC=CC=N4)S(=O)(=O)C5=CC=C(C=C5)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1083437,CCCCC1CN(C(=O)N1C2CCN(CC2)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C)CC5CCOCC5
,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1083645,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2)CC3=CC=C(C=C3)C(=O)O
,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1083913,C1=CC=NC(=C1)CN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)C#N
,,,,,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1083928,C1CC(OC1)CNC(=O)C2=CC=C(C=C2)CN(CC3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1083929,C1CC1CNC(=O)C2=CC=C(C=C2)CN(CC3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,0.0,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1083954,C1=CC=NC(=C1)CN(CC2=CC(=C(C=C2)C(=O)O)F)S(=O)(=O)C3=CC=C(C=C3)Cl
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1083955,C1=CC=C(C(=C1)CN(CC2=CC(=C(C=C2)C(=O)O)F)S(=O)(=O)C3=CC=C(C=C3)Cl)F
,,,,0.0,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1083956,C1=CC=NC(=C1)CN(CC2=CC(=C(C=C2)C(=O)O)F)S(=O)(=O)C3=CC=C(C=C3)C#N
,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1084198,CCOC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)C3=NNN=N3)CC4=CC=CC=N4
,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1084199,COC1=CC=C(C=C1)CN(CC2=CC=C(C=C2)C3=NNN=N3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1084505,C1CC1CNC(=O)C2=CC=C(C=C2)CN(CC3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F
,,,,0.0,,0.0,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1084506,C1=CC=NC(=C1)CN(CC2=CC=C(C=C2)C(=O)NCC3=CC(=CC=C3)Cl)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085217,CC1=C(C(=NC(=C1)C#N)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCN(CC5)C(=O)NC)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085218,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)C5CCOCC5)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085219,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCN(CC5)C(=O)OC)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085220,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCN(CC5)S(=O)(=O)C)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085221,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCN(CC5)C(=O)NC)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085222,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCC(CC5)OC)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085223,CCOC1CCC(CC1)CN2CC(N(C2=O)C3CCN(CC3)C4(CCN(CC4)C(=O)C5=C(N=CN=C5C)C)C)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085224,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCC(CC5)O)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085225,CC1=C(C(=NC(=C1)C#N)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCOCC5)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085226,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CCC5CCOCC5)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085228,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCOCC5)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085229,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCOCC5)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085231,CC1=C(C(=NC(=C1)C#N)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)C5CCOCC5)C6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085232,CC1=C(C(=NC(=C1)C#N)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCC(CC5)O)C6=CC=CC=C6
,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1085258,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2)CC3=CC=C(C=C3)C(=O)NCC4=CC=CC=C4
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1085327,C1=CC=NC(=C1)CN(CC2=CC=C(C=C2)CC3=CC(=CC=C3)[N+](=O)[O-])S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL1085508,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC(=C(C=C2)C3=NNN=N3)F)CC4=CC=CC=N4
,,,,0.0,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL1085509,C1=CC=C(C(=C1)CN(CC2=CC(=C(C=C2)C3=NNN=N3)F)S(=O)(=O)C4=CC=C(C=C4)C#N)F
,,,,,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1085517,CCOC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2)CC3=CC=C(C=C3)C(=O)NCC4CC4
,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1085565,CC(=NNC(=O)C1=CC=C(C=C1)CN(CC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)NC(=O)C
,,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,0.0,,,,,0.0,,,CHEMBL108569,CC1=C(C(=CC=C1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)OC4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085721,CC1=C(C(=NC(=C1)C#N)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)N4C(CN(C4=O)CC5CCOCC5)C6=CC=CC=N6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085722,CCOC1CCC(CC1)CN2CC(N(C2=O)C3CCN(CC3)C4(CCN(CC4)C(=O)C5=C(C=C(N=C5C)C#N)C)C)C6=CC=CC=N6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1085723,CCCCC1CN(C(=O)N1C2CCN(CC2)C3(CCN(CC3)C(=O)C4=C(C=C(N=C4C)C#N)C)C)C5CCOCC5
,,,,,,0.0,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1085740,C1CC1(C2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)CN(CC4=CC=CC=C4)S(=O)(=O)C5=CC=C(C=C5)Cl
,,,,0.0,,0.0,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1085741,C1=CC=C(C=C1)CN(CC2=CC=C(C=C2)C(=O)NCCC3=CC(=CC=C3)[N+](=O)[O-])S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1085998,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)C(=O)NCC3CC3)CC4=CN=CC=C4
,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1086040,C1=CC=NC(=C1)CN(CC2=CC=C(C=C2)C3=CC(=CC=C3)Cl)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,0.0,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1086041,C1=CC=NC(=C1)CN(CC2=CC=C(C=C2)C3=CC(=CC=C3)F)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL1086232,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2)CC3=CC=C(C=C3)C(=O)NCC4CC4
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1086236,C1CC1CNC(=O)C2=CC=C(C=C2)CN(CC3=CC=CC=N3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,0.0,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL1086241,C1CC1CNC(=O)C2=CC=C(C=C2)CN(CC3=CC=CC=N3)S(=O)(=O)C4=CC=C(C=C4)C#N
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL1086242,C1CC1CNC(=O)C2=CC=C(C=C2)CN(CC3=CC=CC=C3F)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1086280,C1=CC=C(C=C1)CC2=CC=C(C=C2)CN(CC3=CC=CC=N3)S(=O)(=O)C4=CC=C(C=C4)Cl
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL1086590,C1=CC(=CC=C1CN(CC2=CC=C(C=C2)Cl)S(=O)(=O)C3=CC=C(C=C3)Cl)C4=NNN=N4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1087028,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC(=CC=C4)F)NC(=O)C5CCOCC5)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1087153,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC(=CC=C4)F)NC(=O)C5CCC(CC5)(F)F)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1087533,CC1=NN=C(N1C2CCN(CC2)CCC(C3=CC(=CC=C3)F)NC(=O)C4CCC(CC4)(F)F)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1087534,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC(=CC=C4)F)NC(=O)C5CCOC5)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL1087535,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC(=CC=C4)F)NC(=O)C5CC(C5)(F)F)C
,,0.0,0.0,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,0.0,,,CHEMBL108845,CC1=C(C(=CC=C1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)CC4=CC=C(C=C4)C(=O)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1088810,CC(CN1CCC(C1)NC(=O)CNC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CCN(CC3)C(=O)C4=CC=CC=C4
,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,1.0,,,CHEMBL1088867,C1CC(C2=C(C1)C=CC=N2)N(CC3=CC=CC(=C3)CN)CC4=NC5=CC=CC=C5N4
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1088874,C1CN(CCC1CCN2CCC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)C(=O)C4=CC=CC=C4Cl
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1088875,C1CN(CCC1CCN2CCC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)C(=O)C4=CC=C(C=C4)Cl
,,,,0.0,,0.0,,,,,,,,,,,,,,,,1.0,,,CHEMBL1088912,C1CC(C2=C(C1)C=CC=N2)N(CCCN)CC3=NC4=CC=CC=C4N3
,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,1.0,,,CHEMBL1088913,C1CC(C2=C(C1)C=CC=N2)N(CCCCN)CC3=NC4=CC=CC=C4N3
,,0.0,,,,0.0,,,,,,,0.0,,,,,,0.0,,,1.0,,,CHEMBL1088916,C1CC(C2=C(C1)C=CC=N2)N(CCCCCCN)CC3=NC4=CC=CC=C4N3
,,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,1.0,,,CHEMBL1089434,C1CC(C2=C(C1)C=CC=N2)N(CC3=CC=C(C=C3)CNCC4=CC=CC=N4)CC5=NC6=CC=CC=C6N5
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1089629,C1CN(CCC1CCN2CCC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)C(=O)C4=CC=C(C=C4)C(F)(F)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1089793,C1CN(CC1NC(=O)CNC(=O)C2=CC(=CC=C2)C(F)(F)F)CCN3CCN(CC3)C(=O)C4=C(C=CC(=C4)F)F
,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,CHEMBL1089844,C1CC(C2=C(C1)C=CC=N2)N(CC=CCN)CC3=NC4=CC=CC=C4N3
,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,1.0,,,CHEMBL1089845,C1CC(C2=C(C1)C=CC=N2)N(CC=CCN)CC3=NC4=CC=CC=C4N3
,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,1.0,,,CHEMBL1089846,C1CC(C2=C(C1)C=CC=N2)N(CC#CCN)CC3=NC4=CC=CC=C4N3
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1089849,C1CN(CCC1CCN2CCC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)C(=O)C4=CC(=C(C=C4)Cl)Cl
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1089881,C1CN(CCC1CCN2CCC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)C(=O)C4=CC=CC=C4F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1089965,CC1=CC=C(C=C1)C(=O)N2CCC(CC2)CCN3CCC(C3)NC(=O)CNC(=O)C4=CC(=CC=C4)C(F)(F)F
,,0.0,,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,,CHEMBL109008,CC1=C(C(=CC=C1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC(C)C)C4=CC=C(C=C4)Br
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1090148,CC(CN1CCN(CC1)C(=O)C2=CC=CC=C2)N3CCC(C3)NC(=O)CNC(=O)C4=CC(=CC=C4)C(F)(F)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1090206,CC1=CC=CC=C1C(=O)N2CCC(CC2)CCN3CCC(C3)NC(=O)CNC(=O)C4=CC(=CC=C4)C(F)(F)F
,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,1.0,,,CHEMBL1090509,C1CC(C2=C(C1)C=CC=N2)N(CC3=CC=C(C=C3)CNCC4=CC=CC=N4)CC5=NC6=CC=CC=C6N5
