ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
CHEMBL372670;ccr4_human;Human;No;1;Funct;5.05;5.05;5.05;p(-log);369;9;1;5;4.3;CCN(CC)CCNC1=NC=CC(=N1)OCC2=C(C=C(C=C2)Cl)Cl
CHEMBL372852;ccr5_human;Human;No;1;Funct;6.12;6.12;6.12;p(-log);588;10;0;4;6.5;CCN(C1CCN(CC1)CCC(C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)C(=O)CC4=CC=C(C=C4)S(=O)(=O)C
CHEMBL373491;ccr2_human;Human;No;1;Funct;6.92;6.92;6.92;p(-log);605;7;1;9;8.1;CC1CN(CCC12C=CC3=CC=CC=C23)CCC(C4=CC=C(C=C4)F)C(=O)NCC5=CC(=CC(=C5)C(F)(F)F)C(F)(F)F
CHEMBL373158;ccr3_human;Human;No;1;Funct;5.44;5.44;5.44;p(-log);505;7;2;7;5.0;COC1=CC=CC=C1NC(=O)NCC(C2=CC=C(C=C2)C(F)(F)F)N3CCN(CC3)C4CCCCC4
CHEMBL373512;ccr2_human;Human;No;1;Funct;5.22;5.22;5.22;p(-log);312;4;2;4;3.3;C1CC(CN(C1)CC2=CC=CS2)NC3=CC4=C(C=C3)NN=C4
CHEMBL374414;ccr8_human;Human;No;1;Funct;7.63;7.63;7.63;p(-log);536;7;2;6;5.2;CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC5=CC=CC=C5S4
CHEMBL3754764;ccr2_human;Human;No;1;Funct;6.60;6.60;6.60;p(-log);294;2;1;2;5.6;CC1CC=C(C(C1)(C)C2=CC=C(C3=CC=CC=C32)C)C(=O)O
CHEMBL373214;ccr5_human;Human;No;1;Funct;8.04;8.04;8.04;p(-log);630;12;1;8;4.3;CCN(C1CCN(CC1)CCC(C2=CC=C(C=C2)NS(=O)(=O)C)C3=CC(=CC=C3)F)C(=O)CC4=CC=C(C=C4)S(=O)(=O)C
CHEMBL3752915;ccr2_human;Human;No;1;Funct;5.27;5.27;5.27;p(-log);376;3;1;3;4.5;CC1CC=C(C(C1)(C)C2=CC(=C(C=C2)Cl)Cl)C(=O)NS(=O)(=O)C
CHEMBL373440;cxcr4_human;Human;Yes;1;Funct;6.89;6.89;6.89;p(-log);638;10;9;7;-1.2;CC1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCN=C(N)N)CCCN=C(N)N)CC2=CC3=CC=CC=C3C=C2
CHEMBL373522;cxcr2_human;Human;No;1;Funct;7.77;7.77;7.77;p(-log);563;10;4;8;5.8;CCC(CC)(NS(=O)(=O)C1=C(C=CC(=C1O)NC(=NC2=CC=CC=C2C)NC#N)Cl)N3CC(OC(C3)C)C
CHEMBL373522;cxcr1_human;Human;No;1;Funct;5.97;5.97;5.97;p(-log);563;10;4;8;5.8;CCC(CC)(NS(=O)(=O)C1=C(C=CC(=C1O)NC(=NC2=CC=CC=C2C)NC#N)Cl)N3CC(OC(C3)C)C
CHEMBL3753474;ccr2_human;Human;No;1;Funct;5.43;5.43;5.43;p(-log);248;2;1;3;4.1;CC1CC=C(C(C1)(C)C2=CC(=CC=C2)F)C(=O)O
CHEMBL375880;ccr8_human;Human;No;1;Funct;7.34;7.34;7.34;p(-log);468;8;2;6;4.4;CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NCC4=CC=CC=C4
CHEMBL376071;ccr8_human;Human;No;1;Funct;6.44;6.44;6.44;p(-log);444;7;2;5;2.6;CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4CC4
CHEMBL377026;ccr5_human;Human;No;2;Funct;8.42;8.54;8.66;p(-log);574;9;1;4;4.5;CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)CC3=CC=C(C=C3)C(=O)N)C4=CC(=C(C=C4)Cl)Cl
CHEMBL3779982;cxcr4_human;Human;Yes;1;Funct;7.17;7.17;7.17;p(-log);502;12;5;7;5.5;C1CCC(CC1)NCCCNCC2=CC=C(C=C2)CNC3=NC4=CC=CC=C4C(=N3)NC5CCNCC5
CHEMBL375781;ccr5_human;Human;Yes;2;Funct;4.17;4.35;4.52;p(-log);208;0;0;2;3.3;CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C
CHEMBL375781;ccr1_human;Human;Yes;1;Funct;5.80;5.80;5.80;p(-log);208;0;0;2;3.3;CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C
CHEMBL376737;ccr3_human;Human;No;1;Funct;9.05;9.05;9.05;p(-log);510;11;2;6;3.7;CC(=O)CN1CCC(CC1CCCNC(=O)NC2=CC(=CC(=C2)C(=O)C)C(=O)C)CC3=CC=C(C=C3)F
CHEMBL375393;cxcr2_human;Human;No;1;Funct;8.40;8.40;8.40;p(-log);456;6;3;7;3.5;CN(C)S(=O)(=O)C1=C(C=CC(=C1O)NC(=NC2=CC=CC=C2Br)NC#N)F
CHEMBL375393;cxcr1_human;Human;No;1;Funct;6.72;6.72;6.72;p(-log);456;6;3;7;3.5;CN(C)S(=O)(=O)C1=C(C=CC(=C1O)NC(=NC2=CC=CC=C2Br)NC#N)F
CHEMBL3770951;ccr2_human;Human;No;1;Funct;8.04;8.04;8.04;p(-log);399;3;2;7;0.6;CC(C)(C)N1CCNC(C1)C(=O)N2CCN(CC2)C(=O)NC3=NC=C(S3)F
CHEMBL375175;cxcr2_human;Human;No;1;Funct;8.00;8.00;8.00;p(-log);317;5;3;6;2.0;CC(C)NC1=C(C(=O)C1=O)NC2=CC=CC(=C2O)C(=O)N(C)C
CHEMBL378272;ccr4_human;Human;Yes;1;Funct;5.82;5.82;5.82;p(-log);283;3;1;4;4.7;CC(C)(C)C1=CSC(=N1)NC2=CC=CC3=C2C=CN=C3
CHEMBL3753478;ccr2_human;Human;No;1;Funct;5.80;5.80;5.80;p(-log);284;2;1;5;4.6;CC1(CCCC=C1C(=O)O)C2=CC(=CC=C2)C(F)(F)F
CHEMBL375993;cxcr4_human;Human;Yes;1;Funct;6.80;6.80;6.80;p(-log);744;12;9;8;0.2;CN1C(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C1=O)CCCN=C(N)N)CCCN=C(N)N)CC2=CC3=CC=CC=C3C=C2)CC4=CC=C(C=C4)O
CHEMBL374964;ccr8_human;Human;No;1;Funct;7.36;7.36;7.36;p(-log);529;7;2;6;4.1;CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC(=NC(=C4)Cl)C
CHEMBL376540;cxcr2_human;Human;No;1;Funct;8.16;8.16;8.16;p(-log);452;6;3;6;3.8;CC1=C(C(=C(C=C1)NC(=NC2=CC=CC=C2Br)NC#N)O)S(=O)(=O)N(C)C
CHEMBL376540;cxcr1_human;Human;No;1;Funct;6.73;6.73;6.73;p(-log);452;6;3;6;3.8;CC1=C(C(=C(C=C1)NC(=NC2=CC=CC=C2Br)NC#N)O)S(=O)(=O)N(C)C
CHEMBL3751959;ccr2_human;Human;No;1;Funct;6.13;6.13;6.13;p(-log);366;2;1;8;5.7;CC1CC=C(C(C1)(C)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(=O)O
CHEMBL3752640;ccr2_human;Human;No;1;Funct;6.48;6.48;6.48;p(-log);258;2;1;2;4.7;CC1CC=C(C(C1)(C)C2=CC(=C(C=C2)C)C)C(=O)O
CHEMBL374979;ccr8_human;Human;No;1;Funct;8.14;8.14;8.14;p(-log);492;6;2;5;3.8;CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)C5CC5
CHEMBL3753491;ccr2_human;Human;No;1;Funct;5.35;5.35;5.35;p(-log);333;2;1;5;5.5;CC1CC=C(C(C1)(C)C2=CC(=C(C=C2)Cl)C(F)(F)F)C(=O)O
CHEMBL3752224;ccr2_human;Human;No;1;Funct;6.55;6.55;6.55;p(-log);298;2;1;5;4.8;CC1CC=C(C(C1)(C)C2=CC(=CC=C2)C(F)(F)F)C(=O)O
CHEMBL375556;ccr2_human;Human;Yes;1;Funct;4.96;4.96;4.96;p(-log);338;4;1;3;4.4;C1CN(CC1NC2=CC=CC3=C2C=CN=C3)CC4=CC=C(C=C4)Cl
CHEMBL3770530;ccr2_human;Human;No;1;Funct;8.96;8.96;8.96;p(-log);421;4;2;6;0.8;CC(C)(C)N1CCNC(C1)C(=O)N2CCN(CC2)C(=O)NC3=NC(=CS3)C4CC4
CHEMBL374820;cxcr3_human;Human;No;1;Funct;5.85;5.85;5.85;p(-log);604;10;0;10;5.2;CCOC1=CC=C(C=C1)N2C(=O)C3=C(C=CC=N3)N=C2C(C)N(CC4=CN=CC=C4)C(=O)CC5=CC=C(C=C5)OC(F)(F)F
CHEMBL3753719;ccr2_human;Human;No;1;Funct;6.03;6.03;6.03;p(-log);244;2;1;2;4.3;CC1CC=C(C(C1)(C)C2=CC(=CC=C2)C)C(=O)O
CHEMBL3754349;ccr2_human;Human;No;1;Funct;5.58;5.58;5.58;p(-log);244;2;1;2;4.3;CC1CC=C(C(C1)(C)C2=CC=C(C=C2)C)C(=O)O
CHEMBL374821;cxcr3_human;Human;No;1;Funct;6.32;6.32;6.32;p(-log);605;10;0;11;4.4;CCOC1=CC=C(C=C1)N2C(=O)C3=NC=CN=C3N=C2C(C)N(CC4=CN=CC=C4)C(=O)CC5=CC=C(C=C5)OC(F)(F)F
CHEMBL376414;cxcr2_human;Human;No;1;Funct;8.42;8.42;8.42;p(-log);425;7;3;7;3.9;CC1=CC=C(O1)C(C(C)(C)C)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
CHEMBL376414;cxcr1_human;Human;No;1;Funct;7.96;7.96;7.96;p(-log);425;7;3;7;3.9;CC1=CC=C(O1)C(C(C)(C)C)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
CHEMBL375854;ccr8_human;Human;No;1;Funct;8.82;8.82;8.82;p(-log);507;6;3;6;2.7;CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)C5CNC5
CHEMBL3753005;ccr2_human;Human;No;1;Funct;5.21;5.21;5.21;p(-log);405;5;1;6;5.6;CC1(CC(CC=C1C(=O)O)COC(C)(C)C)C2=CC(=C(C=C2)Cl)C(F)(F)F
CHEMBL376981;ccr2_human;Human;No;1;Funct;7.54;7.54;7.54;p(-log);336;3;2;3;4.4;C1=CC(=C(C=C1CN2C3=C(C=C(C=C3)O)C=C2C(=O)O)Cl)Cl
CHEMBL376621;cxcr2_human;Human;No;1;Funct;8.05;8.05;8.05;p(-log);500;9;3;7;4.8;CN(C)S(=O)(=O)C1=C(C=CC(=C1O)N=C(NC#N)NC2=CC=CC=C2OCC3=CC=CC=C3)Cl
CHEMBL376621;cxcr1_human;Human;No;1;Funct;6.53;6.53;6.53;p(-log);500;9;3;7;4.8;CN(C)S(=O)(=O)C1=C(C=CC(=C1O)N=C(NC#N)NC2=CC=CC=C2OCC3=CC=CC=C3)Cl
CHEMBL378195;ccr2_human;Human;No;3;Funct;7.55;7.81;7.96;p(-log);565;7;1;8;8.0;CC1CN(CCC12C=CC3=CC=CC=C23)CCC(C4CCC4)C(=O)NCC5=CC(=CC(=C5)C(F)(F)F)C(F)(F)F
CHEMBL3769610;ccr2_human;Human;No;1;Funct;8.92;8.92;8.92;p(-log);443;4;2;6;2.1;CC(C)C1=C(SC(=N1)NC(=O)N2CCN(CC2)C(=O)C3CN(CCN3)C(C)C)Cl
CHEMBL377397;cxcr2_human;Human;No;1;Funct;7.66;7.66;7.66;p(-log);337;5;4;6;2.5;CNC(=O)C1=C(C(=CC=C1)NC2=C(C(=O)C2=O)NC3=CC=CC=C3)O
CHEMBL375991;cxcr4_human;Human;Yes;1;Funct;7.33;7.33;7.33;p(-log);744;12;10;8;-0.1;C1CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC2=CC3=CC=CC=C3C=C2)CCCN=C(N)N)CCCN=C(N)N)CC4=CC=C(C=C4)O
CHEMBL3753178;ccr2_human;Human;No;1;Funct;6.52;6.52;6.52;p(-log);258;2;1;2;4.7;CC1CC=C(C(C1)(C)C2=CC(=CC(=C2)C)C)C(=O)O
CHEMBL3753509;ccr2_human;Human;No;1;Funct;5.53;5.53;5.53;p(-log);251;2;1;2;4.3;CC1(CCCC=C1C(=O)O)C2=CC(=CC=C2)Cl
CHEMBL3754119;ccr2_human;Human;No;1;Funct;6.16;6.16;6.16;p(-log);265;2;1;2;4.6;CC1CC=C(C(C1)(C)C2=CC=C(C=C2)Cl)C(=O)O
CHEMBL3754155;ccr2_human;Human;No;1;Funct;6.26;6.26;6.26;p(-log);258;2;1;2;4.7;CC1CC=C(C(C1)(C)C2=C(C=CC(=C2)C)C)C(=O)O
CHEMBL375990;cxcr4_human;Human;Yes;1;Funct;7.96;7.96;7.96;p(-log);744;12;10;8;0.4;CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)CCCN=C(N)N)CCCN=C(N)N)CC3=CC4=CC=CC=C4C=C3
CHEMBL374421;cxcr4_human;Human;Yes;1;Funct;7.64;7.64;7.64;p(-log);744;12;9;8;0.2;CN1C(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C1=O)CCCN=C(N)N)CC2=CC3=CC=CC=C3C=C2)CC4=CC=C(C=C4)O)CCCN=C(N)N
CHEMBL3769444;ccr2_human;Human;No;1;Funct;9.19;9.19;9.19;p(-log);429;3;2;6;1.5;CC1=C(SC(=N1)NC(=O)N2CCN(CC2)C(=O)C3CN(CCN3)C(C)(C)C)Cl
CHEMBL375315;ccr8_human;Human;No;1;Funct;8.28;8.28;8.28;p(-log);496;7;2;6;4.2;CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)C(=O)NC4=CC=CC=C4C
CHEMBL376811;cxcr4_human;Human;Yes;1;Funct;7.04;7.04;7.04;p(-log);744;12;10;8;0.4;CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)CCCN=C(N)N)CCCN=C(N)N)CC3=CC4=CC=CC=C4C=C3
CHEMBL3770008;ccr2_human;Human;No;1;Funct;8.57;8.57;8.57;p(-log);441;4;2;7;2.1;CC(C)N1CCNC(C1)C(=O)N2CCN(CC2)C(=O)NC3=NC(=C(S3)F)C(C)(C)C
CHEMBL374939;ccr8_human;Human;No;2;Funct;9.52;9.52;9.52;p(-log);494;7;2;5;4.2;CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4C
CHEMBL3770912;ccr2_rat;Rat;No;1;Funct;8.89;8.89;8.89;p(-log);483;3;2;9;2.1;CC(C)(C)N1CCNC(C1)C(=O)N2CCN(CC2)C(=O)NC3=NC(=C(S3)Cl)C(F)(F)F
CHEMBL3770912;ccr2_human;Human;No;1;Funct;9.89;9.89;9.89;p(-log);483;3;2;9;2.1;CC(C)(C)N1CCNC(C1)C(=O)N2CCN(CC2)C(=O)NC3=NC(=C(S3)Cl)C(F)(F)F
CHEMBL375850;cxcr4_human;Human;Yes;1;Funct;6.60;6.60;6.60;p(-log);744;12;9;8;0.2;CN1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC1=O)CC2=CC=C(C=C2)O)CCCN=C(N)N)CCCN=C(N)N)CC3=CC4=CC=CC=C4C=C3
CHEMBL3752110;ccr2_human;Human;No;1;Funct;5.01;5.01;5.01;p(-log);230;2;1;2;4.0;CC1CC=C(C(C1)(C)C2=CC=CC=C2)C(=O)O
CHEMBL3751958;ccr2_human;Human;No;1;Funct;7.16;7.16;7.16;p(-log);279;2;1;2;5.0;CC1CC=C(C(C1)(C)C2=CC(=C(C=C2)Cl)C)C(=O)O
CHEMBL3753428;ccr2_human;Human;No;1;Funct;5.18;5.18;5.18;p(-log);430;3;1;6;5.7;CC1CC=C(C(C1)(C)C2=CC(=C(C=C2)Cl)Cl)C(=O)NS(=O)(=O)C(F)(F)F
CHEMBL376219;cxcr4_human;Human;Yes;1;Funct;7.68;7.68;7.68;p(-log);744;12;9;8;0.2;CN1C(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C1=O)CC2=CC3=CC=CC=C3C=C2)CC4=CC=C(C=C4)O)CCCN=C(N)N)CCCN=C(N)N
CHEMBL3769934;ccr2_human;Human;No;1;Funct;7.39;7.39;7.39;p(-log);425;4;2;7;0.9;CC1=C(SC(=N1)NC(=O)N2CCN(CC2)C(=O)C3CN(CCN3)C(C)(C)C)OC
CHEMBL376910;ccr8_human;Human;No;1;Funct;8.80;8.80;8.80;p(-log);495;5;2;5;3.4;CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)N(C)C
CHEMBL377551;ccr5_human;Human;Yes;1;Funct;7.70;7.70;7.70;p(-log);665;11;0;9;5.4;CCN(C1CCN(CC1)CCC(C2=CC=C(C=C2)S(=O)(=O)C)C3=CC(=CC=C3)C(F)(F)F)C(=O)CC4=CC=C(C=C4)S(=O)(=O)C
CHEMBL3797425;ccr9_human;Human;No;1;Funct;7.66;7.66;7.66;p(-log);500;6;1;7;5.1;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)C4=C(C=CC=N4)OC
CHEMBL378258;ccr2_human;Human;No;1;Funct;6.28;6.28;6.28;p(-log);624;8;4;10;4.3;C1CN(CCC12C=CC3=CC=CC=C23)CCC(C(=O)NCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)NC(=O)C5CNC(=O)N5
CHEMBL378814;cxcr2_human;Human;No;1;Funct;5.22;5.22;5.22;p(-log);417;12;2;6;4.0;CCOCCCNC(=O)C(CC(C)C)NC1=NC(=NC(=C1)C(C)(C)C)N2C=CN=C2
CHEMBL3798612;ccr9_human;Human;No;3;Funct;7.92;8.06;8.22;p(-log);470;5;1;6;5.1;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)C4=CC=CC=N4
CHEMBL3800270;ccr9_human;Human;No;1;Funct;8.05;8.05;8.05;p(-log);514;7;1;7;5.1;CCOC1=C(C=NC=C1)N2C(=O)C3=C(C=CC(=C3C2=O)Cl)NS(=O)(=O)C4=CC=C(C=C4)C(C)(C)C
CHEMBL3798263;ccr4_human;Human;No;1;Funct;7.60;7.60;7.60;p(-log);489;5;2;6;4.1;C1CC(NC1)C(=O)N2CCC3(C2)CCN(CC3)C4=NC=CC(=N4)NCC5=C(C=C(C=C5)Cl)Cl
CHEMBL3797567;ccr4_human;Human;No;1;Funct;7.70;7.70;7.70;p(-log);503;5;2;6;4.4;C1CCNC(C1)C(=O)N2CCC3(C2)CCN(CC3)C4=NC=CC(=N4)NCC5=C(C=C(C=C5)Cl)Cl
CHEMBL3799280;ccr9_human;Human;No;1;Funct;7.51;7.51;7.51;p(-log);509;6;1;7;4.4;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)CC4=CN=CC(=C4)C#N
CHEMBL3787609;cxcr3_human;Human;No;3;Funct;5.07;6.33;7.21;p(-log);717;17;3;5;7.1;CC(C)(C)OC(=O)NC(CCCCNC(=O)C1CC2=CC=CC=C2CN1C(=O)CCC3=CC=CC=C3)C(=O)NCC(C4=CC=CC=C4)C5=CC=CC=C5
CHEMBL379046;cxcr2_human;Human;No;1;Funct;5.51;5.51;5.51;p(-log);324;5;4;7;2.2;C1=CC=C(C=C1)NC2=C(C(=O)C2=O)NC3=C(C=C(C=C3)C(=O)O)O
CHEMBL379549;cxcr2_human;Human;No;1;Funct;7.30;7.30;7.30;p(-log);563;15;2;10;6.3;CCCC1=CC(=NC(=N1)N2C=C(N=C2)C3=CC=CC=C3OC(F)(F)F)NC(CC(C)C)C(=O)NCCCOCC
CHEMBL3797462;ccr4_human;Human;No;1;Funct;6.40;6.40;6.40;p(-log);543;7;2;9;4.7;CN(C1CCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4=C(C=C(C=C4)Cl)F)OC)OC)C(=O)C5CCCN5
CHEMBL3798368;ccr9_human;Human;No;3;Funct;6.95;7.86;8.40;p(-log);516;6;1;7;4.1;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)C4=C([N+](=CC=C4)[O-])OC
CHEMBL3797948;ccr9_human;Human;No;1;Funct;7.11;7.11;7.11;p(-log);500;6;1;7;5.1;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)C4=CN=C(C=C4)OC
CHEMBL3786152;cxcr3_human;Human;No;2;Funct;6.78;6.81;6.84;p(-log);759;19;3;6;6.8;CC(C)(C)OC(=O)NC(CCCCNC(=O)C1CC2=CC=CC=C2CN1C(=O)CCCC(=O)C3=CC=CC=C3)C(=O)NCC(C4=CC=CC=C4)C5=CC=CC=C5
CHEMBL3799025;ccr4_human;Human;No;1;Funct;7.80;7.80;7.80;p(-log);489;5;2;6;4.1;C1CC(NC1)C(=O)N2CCC3(C2)CCN(CC3)C4=NC=CC(=N4)NCC5=C(C=C(C=C5)Cl)Cl
CHEMBL379742;ccr2_human;Human;No;1;Funct;6.16;6.16;6.16;p(-log);567;9;1;9;8.0;CC1CN(CCC1C2=CC=CC=C2)CCC(CNCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC=C(C=C4)F
CHEMBL3797555;ccr4_human;Human;No;1;Funct;6.20;6.20;6.20;p(-log);502;5;1;5;6.0;C1CCC(CC1)C(=O)N2CCC3(C2)CCN(CC3)C4=NC=CC(=N4)NCC5=C(C=C(C=C5)Cl)Cl
CHEMBL3799853;ccr9_human;Human;No;3;Funct;7.04;7.60;8.16;p(-log);488;5;1;7;5.2;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)C4=C(N=CC=C4)F
CHEMBL3800052;ccr9_human;Human;No;1;Funct;7.80;7.80;7.80;p(-log);486;5;1;6;3.8;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)C4=C[N+](=CC=C4)[O-]
CHEMBL3799957;ccr9_human;Human;No;1;Funct;6.72;6.72;6.72;p(-log);450;5;1;6;4.5;CC1=C2C(=C(C=C1)NS(=O)(=O)C3=CC=C(C=C3)C(C)(C)C)C(=O)N(C2=O)C4=CN=CC=C4
CHEMBL3799348;ccr9_human;Human;No;1;Funct;7.64;7.64;7.64;p(-log);498;6;1;6;5.1;CC1=CC(=CN=C1)CN2C(=O)C3=C(C=CC(=C3C2=O)Cl)NS(=O)(=O)C4=CC=C(C=C4)C(C)(C)C
CHEMBL3797290;ccr9_human;Human;No;1;Funct;7.75;7.75;7.75;p(-log);509;5;1;7;5.2;CC1=CC(=C(N=C1)C#N)N2C(=O)C3=C(C=CC(=C3C2=O)Cl)NS(=O)(=O)C4=CC=C(C=C4)C(C)(C)C
CHEMBL379634;ccr2_human;Human;No;1;Funct;6.36;6.36;6.36;p(-log);619;8;1;9;8.5;CCC1CN(CCC12C=CC3=CC=CC=C23)CCC(C4=CC=C(C=C4)F)C(=O)NCC5=CC(=CC(=C5)C(F)(F)F)C(F)(F)F
CHEMBL3797537;ccr4_human;Human;No;1;Funct;8.60;8.60;8.60;p(-log);489;6;2;6;5.0;C1CCNC(C1)CN2CCC3(C2)CCN(CC3)C4=NC=CC(=N4)NCC5=C(C=C(C=C5)Cl)Cl
CHEMBL3799220;ccr9_human;Human;No;3;Funct;7.13;7.48;7.89;p(-log);500;6;1;6;3.7;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)CC4=C[N+](=CC=C4)[O-]
CHEMBL3800351;ccr9_human;Human;No;1;Funct;7.00;7.00;7.00;p(-log);498;7;1;6;5.2;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)CCC4=CN=CC=C4
CHEMBL3797753;ccr9_human;Human;No;1;Funct;7.92;7.92;7.92;p(-log);514;6;1;6;4.1;CC1=C(C=[N+](C=C1)[O-])CN2C(=O)C3=C(C=CC(=C3C2=O)Cl)NS(=O)(=O)C4=CC=C(C=C4)C(C)(C)C
CHEMBL378517;ccr2_human;Human;No;1;Funct;6.17;6.17;6.17;p(-log);475;10;2;9;4.9;CCN(CC)CCNC(C1=CC=CC=C1)C(=O)NCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F
CHEMBL377819;ccr2_human;Human;No;1;Funct;6.34;6.34;6.34;p(-log);535;8;2;10;5.3;CC(C(CCN1CCC(CC1)C2=CC=C(C=C2)F)C(=O)NCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)O
CHEMBL378035;ccr5_human;Human;Yes;1;Funct;6.88;6.88;6.88;p(-log);627;12;0;7;4.5;CCN(C1CCN(CC1)CCC(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)S(=O)(=O)C)C(=O)CC4=CC=C(C=C4)S(=O)(=O)C
CHEMBL3786864;cxcr3_human;Human;No;2;Funct;6.64;6.71;6.78;p(-log);683;17;3;6;4.8;CC(=O)CCC(=O)N1CC2=CC=CC=C2CC1C(=O)NCCCCC(C(=O)NCC(C3=CC=CC=C3)C4=CC=CC=C4)NC(=O)OC(C)(C)C
CHEMBL3786631;cxcr3_human;Human;No;3;Funct;5.97;6.61;7.23;p(-log);745;18;3;6;6.4;CC(C)(C)OC(=O)NCCCCC(C(=O)NCC(C1=CC=CC=C1)C2=CC=CC=C2)NC(=O)C3CC4=CC=CC=C4CN3C(=O)CCC(=O)C5=CC=CC=C5
CHEMBL3797235;ccr9_human;Human;No;1;Funct;7.62;7.62;7.62;p(-log);498;6;1;6;5.1;CC1=C(C=NC=C1)CN2C(=O)C3=C(C=CC(=C3C2=O)Cl)NS(=O)(=O)C4=CC=C(C=C4)C(C)(C)C
CHEMBL3797603;ccr9_human;Human;No;1;Funct;7.89;7.89;7.89;p(-log);502;6;1;7;4.8;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)CC4=C(C=CC=N4)F
CHEMBL3798681;ccr9_human;Human;No;1;Funct;7.35;7.35;7.35;p(-log);495;5;1;7;4.8;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)C4=NC=CC(=C4)C#N
CHEMBL3800309;ccr9_human;Human;No;1;Funct;6.34;6.34;6.34;p(-log);464;6;1;6;4.4;CC1=C2C(=C(C=C1)NS(=O)(=O)C3=CC=C(C=C3)C(C)(C)C)C(=O)N(C2=O)CC4=CN=CC=C4
CHEMBL378658;ccr2_human;Human;No;1;Funct;5.83;5.83;5.83;p(-log);447;8;2;9;4.1;CN(C)CCNC(C1=CC=CC=C1)C(=O)NCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F
